95,97,71,3,0,408,58.9,3,510,67.2,435,61.9,590,79.6,570,82.9,5447
83.6,71.4,65,0,15,408,58.9,3,425,34.6,435,61.9,445,33.2,560,80.2,4928
74,61,50,0,0,285,22.4,3,300,5.1,185,3.2,355,11.2,535,72.6,3415
88,64.8,58,3,0,346,39.3,2,420,32.8,155,1.7,310,5.4,395,21.2,3910.2
72.4,60,60,3,0,346,39.3,3,285,3.7,305,20.6,340,8.9,420,29.1,3994.6
95.7,89.2,70,5,29,377,49,3,470,52,465,71.2,340,8.9,640,95.1,5432.1
82,62,60,0,0,346,39.3,3,505,65.4,365,38.1,475,43.1,595,88.5,4662
78,62,60,3,0,285,22.4,1,435,38.3,325,25.9,490,48.3,405,24.2,3947
72,60.02,69,0,0,408,58.9,2,285,3.7,385,44.9,370,13.9,360,12.5,3977.18
90,61.99,60,3,0,377,49,3,275,3,345,31.8,210,0.7,335,8.1,4016.91
93,95,84,20,43,623,97.4,4,540,77.1,535,87.8,560,71.4,595,88.5,6588
76.6,73.6,69,0,0,408,58.9,2,310,6.2,235,7.7,490,48.3,430,32.6,4205.8
86,59,54,0,0,500,83.1,3,480,55.9,485,76.8,430,28.6,490,56,4716
82,80,78,8,0,408,58.9,3,530,74,335,28.8,400,20.4,525,69.1,4970
76,60,50,0,0,408,58.9,0,230,1,235,7.7,225,0.9,455,42.1,3227
72,70,69,0,0,469,76.2,3,370,17.3,365,38.1,370,13.9,405,24.2,4418
85.5,90.4,81,50,15,346,39.3,3,445,42.2,565,92.3,575,75.7,570,82.9,5938.1
86,82,71,0,0,254,15.7,3,400,26,275,14.1,560,71.4,430,32.6,4610
72,60,63,0,0,285,22.4,1,435,38.3,335,28.8,325,7,315,5.5,3630
95,85,73,0,15,408,58.9,1,480,55.9,435,61.9,605,83.1,640,95.1,5160
82,72,65,3,0,408,58.9,1,290,4.2,345,31.8,505,53.5,735,99.5,4461
78,63,63,0,0,285,22.4,1,400,26,305,20.6,270,2.5,490,56,3766
95,80.4,79,0,15,346,39.3,3,595,90.1,495,79.4,605,83.1,580,85.3,5585.6
93,77,72,3,15,408,58.9,3,485,57.8,375,41.5,550,68.4,595,88.5,5293
85,85,67,50,29,285,22.4,3,520,70.7,505,81.7,575,75.7,475,50,5744
78,50,50,3,0,377,49,2,315,6.9,115,0.7,180,0.3,430,32.6,3406
83.5,84.5,81,95,43,531,88.6,1,395,24.4,675,99.1,710,96.9,510,63.7,6484
91.2,71,75,3,0,408,58.9,2,265,2.4,345,31.8,355,11.2,335,8.1,4229.8
83.4,77.2,58,0,0,377,49,3,410,29.3,335,28.8,460,38,385,18.4,4474.4
83.4,81.8,68,0,0,408,58.9,3,470,52,415,55.1,590,79.6,465,46,4986.8
96,88,89,89,29,469,76.2,3,570,85.1,565,92.3,740,98.3,570,82.9,6973
90,91.2,79,10,15,346,39.3,3,335,9.9,405,51.7,635,88.8,370,14.7,5197.8
73,60,64,50,15,285,22.4,3,565,83.9,445,65.1,490,48.3,570,82.9,5253
95,72.4,62,3,0,346,39.3,3,395,24.4,325,25.9,310,5.4,395,21.2,4402.6
84,64,55,3,0,346,39.3,3,520,70.7,495,79.4,300,4.5,545,75.8,4600
85.5,61.5,64,9,0,408,58.9,1,275,3,145,1.4,415,24.3,465,46,3868
79,64,65,0,0,223,10.5,1,360,14.9,165,2.1,430,28.6,360,12.5,3590
86,71.8,66,0,0,438,67.9,3,375,18.6,415,55.1,270,2.5,490,56,4542.2
79.5,83.4,81,27,15,377,49,3,595,90.1,545,89.4,725,97.7,595,88.5,5950.1
76.8,66.6,60,0,0,346,39.3,2,375,18.6,325,25.9,355,11.2,535,72.6,4126.6
96,81,76,0,0,315,30.2,3,510,67.2,445,65.1,475,43.1,535,72.6,5097
88.8,84.52,70,0,0,469,76.2,3,540,77.1,425,58.5,695,95.9,525,69.1,5383.88
94,84,68,17,0,346,39.3,2,570,85.1,415,55.1,560,71.4,640,95.1,5258
85,72,65,0,29,500,83.1,3,445,42.2,465,71.2,255,1.8,735,99.5,5199
78,78,71,0,0,285,22.4,2,505,65.4,425,58.5,475,43.1,535,72.6,4628
68,65,73,50,43,346,39.3,4,460,48,385,44.9,550,68.4,420,29.1,5572
68,69,66,0,0,315,30.2,3,425,34.6,295,18.3,550,68.4,580,85.3,4532
73,53,68,0,0,500,83.1,3,370,17.3,375,41.5,520,58.6,560,80.2,4611
74,65,70,0,0,377,49,1,300,5.1,155,1.7,385,16.9,475,50,3753
72,74,70,45,29,408,58.9,2,505,65.4,585,94.5,535,63.6,580,85.3,5583
79,71,60,3,0,254,15.7,0,255,1.9,335,28.8,225,0.9,465,46,3451
74,66.5,66,0,0,408,58.9,2,445,42.2,465,71.2,475,43.1,560,80.2,4571.5
91.2,74.02,50,24,0,408,58.9,3,530,74,525,85.9,770,99.2,770,99.8,5245.98
79.8,77.8,74,19,29,531,88.6,3,625,94.3,555,90.9,840,99.9,545,75.8,6152.4
74,64,40.1,3,0,192,6.6,0,300,5.1,265,12.2,210,0.7,350,10.6,2946.9
89,80,83,0,29,562,92.7,2,650,96.7,475,74.1,620,86.1,605,90.3,5801
83.6,75.8,67,0,0,285,22.4,2,340,10.8,365,38.1,310,5.4,490,56,4187.6
78,70,78,25,0,346,39.3,2,565,83.9,345,31.8,650,91.1,490,56,5015
70,70,60,0,0,469,76.2,1,300,5.1,305,20.6,210,0.7,455,42.1,3719
82,70,69,0,0,315,30.2,2,340,10.8,355,34.9,310,5.4,455,42.1,4124
73.8,67.8,50,3,0,438,67.9,0,420,32.8,100,0.5,325,7,245,1.1,2829.4
81,84.4,68,0,0,346,39.3,3,495,61.7,465,71.2,505,53.5,395,21.2,4846.6
90,89.8,86,45,43,315,30.2,3,445,42.2,425,58.5,650,91.1,615,91.9,6174.2
88,80,76,33,15,500,83.1,3,510,67.2,415,55.1,550,68.4,510,63.7,5653
80,90.25,73,26,0,500,83.1,2,545,78.6,485,76.8,370,13.9,745,99.7,5428.25
72.3,66,71,13,29,315,30.2,3,445,42.2,425,58.5,490,48.3,510,63.7,4986.7
82,70,69,3,0,377,49,1,480,55.9,405,51.7,505,53.5,595,88.5,4558
93.1,86,84,0,0,377,49,3,445,42.2,545,89.4,605,83.1,595,88.5,5474.9
56,80,65,3,0,377,49,3,385,21.4,445,65.1,255,1.8,350,10.6,4188
62,62,55,0,0,315,30.2,1,435,38.3,325,25.9,355,11.2,395,21.2,3616
80,70,65,3,0,377,49,2,375,18.6,325,25.9,300,4.5,430,32.6,4129
71,89,75,0,0,346,39.3,2,315,6.9,305,20.6,385,16.9,290,3.2,4116
92,90,81,10,43,438,67.9,2,520,70.7,565,92.3,445,33.2,405,24.2,5577
82,84,73,50,43,408,58.9,3,630,94.9,545,89.4,635,88.8,605,90.3,6351
84,55.4,50,3,0,438,67.9,3,540,77.1,385,44.9,575,75.7,475,50,4234.6
95,72.3,72,0,0,285,22.4,3,540,77.1,415,55.1,445,33.2,665,97.1,5043.7
72,62,55,0,0,346,39.3,3,395,24.4,115,0.7,325,7,350,10.6,3772
80,65,50,0,0,315,30.2,2,420,32.8,385,44.9,445,33.2,755,99.7,3985
76,54.2,75,0,0,469,76.2,2,410,29.3,375,41.5,255,1.8,455,42.1,4170.8
82,83,68,0,0,408,58.9,2,385,21.4,435,61.9,520,58.6,580,85.3,4785
91,82,76,0,0,315,30.2,3,360,14.9,425,58.5,650,91.1,605,90.3,5136
90,65,72,10,0,469,76.2,3,470,52,365,38.1,400,20.4,595,88.5,4972
75,73.3,72,50,0,377,49,3,455,46.1,405,51.7,445,33.2,615,91.9,5269.7
80,89,78,50,15,592,95.5,3,555,81.4,425,58.5,755,98.8,615,91.9,6290
70,59,55,0,0,285,22.4,3,460,48,375,41.5,505,53.5,570,82.9,4391
82,66,61,0,0,408,58.9,2,350,12.7,365,38.1,310,5.4,545,75.8,4219
86,60,50,0,0,377,49,3,495,61.7,315,23.2,255,1.8,490,56,3786
79,61,50,0,0,346,39.3,1,265,2.4,315,23.2,370,13.9,475,50,3211
90,83,65.1,29,0,408,58.9,1,275,3,325,25.9,590,79.6,385,18.4,4566.9
80,60,50,0,0,285,22.4,2,350,12.7,445,65.1,385,16.9,405,24.2,3940
72,79,68,50,0,377,49,3,470,52,535,87.8,635,88.8,440,36.3,5418
93.5,59,68,3,0,469,76.2,3,460,48,385,44.9,325,7,490,56,4680.5
89,65,70,0,0,315,30.2,4,470,52,325,25.9,445,33.2,510,63.7,4801
95.5,92,88,0,0,592,95.5,3,545,78.6,485,76.8,475,43.1,640,95.1,5756.5
94,76,70,0,0,346,39.3,2,395,24.4,145,1.4,490,48.3,535,72.6,4431
70,54,50,3,0,285,22.4,0,370,17.3,225,6.6,180,0.3,440,36.3,2643
66,76,56,3,0,377,49,2,425,34.6,185,3.2,430,28.6,465,46,4051
96,81,60,0,0,346,39.3,1,470,52,155,1.7,355,11.2,405,24.2,4044
82,67,55,3,0,285,22.4,1,420,32.8,365,38.1,430,28.6,405,24.2,3948
86,71,68,0,0,285,22.4,3,435,38.3,405,51.7,235,1.2,500,59.9,4425
88,72,61,0,15,285,22.4,2,315,6.9,345,31.8,270,2.5,510,63.7,4209
95,75,70,0,0,315,30.2,2,540,77.1,455,68.2,605,83.1,545,75.8,4980
87.5,66.7,62,0,15,438,67.9,3,640,95.8,395,48.3,620,86.1,370,14.7,5083.8
78.9,91,79,0,29,438,67.9,2,425,34.6,495,79.4,605,83.1,675,97.7,5499.1
89,76,71,0,15,438,67.9,3,470,52,435,61.9,490,48.3,510,63.7,5142
76,70,68,26,15,469,76.2,3,395,24.4,405,51.7,590,79.6,510,63.7,5204
72,63.4,68,0,0,438,67.9,2,590,89.2,455,68.2,620,86.1,640,95.1,4933.6
93.6,77.8,83,83,15,315,30.2,3,570,85.1,615,96.8,680,94.6,640,95.1,6531.6
90,72.4,50,0,0,192,6.6,3,615,93.1,385,44.9,325,7,570,82.9,4538.6
95,70,75,6,0,346,39.3,3,520,70.7,115,0.7,590,79.6,440,36.3,4765
89.5,77.6,84,11,15,654,98.6,3,590,89.2,515,83.9,635,88.8,630,93.9,6057.9
76.9,67,72,3,0,438,67.9,3,455,46.1,395,48.3,310,5.4,475,50,4583.1
82,73,71,26,15,469,76.2,3,510,67.2,505,81.7,575,75.7,500,59.9,5502
85,74.66,65,3,0,346,39.3,1,400,26,195,3.9,225,0.9,395,21.2,3789.94
92,72,64,0,0,315,30.2,3,-1,0,-2,0,550,68.4,630,93.9,4084
87,80,70,0,0,315,30.2,3,480,55.9,355,34.9,415,24.3,580,85.3,4818
95,75,71,8,0,285,22.4,3,425,34.6,345,31.8,460,38,490,56,4786
66,76,60,0,0,315,30.2,3,455,46.1,295,18.3,475,43.1,430,32.6,4328
74,60,55,0,0,254,15.7,3,-2,0,-2,0,370,13.9,665,97.1,3526
85,83.4,75,0,0,438,67.9,3,615,93.1,395,48.3,620,86.1,545,75.8,5343.6
95,89.6,83,30,15,531,88.6,3,590,89.2,455,68.2,530,62,700,98.8,6159.4
85,78,79,28,29,500,83.1,3,590,89.2,455,68.2,710,96.9,580,85.3,6066
98,87.5,68,3,0,377,49,2,555,81.4,455,68.2,415,24.3,525,69.1,4995.5
90,71,69,0,0,192,6.6,3,470,52,335,28.8,225,0.9,580,85.3,4412
86,60,74,11,15,438,67.9,2,420,32.8,465,71.2,430,28.6,455,42.1,4782
90,72,74,3,15,408,58.9,3,385,21.4,405,51.7,445,33.2,510,63.7,4979
76,70,47,0,0,285,22.4,2,395,24.4,435,61.9,430,28.6,545,75.8,4187
95,94.6,81,0,29,346,39.3,2,495,61.7,485,76.8,755,98.8,465,46,5602.4
84,80,70,11,15,377,49,3,505,65.4,435,61.9,590,79.6,465,46,5252
75,70.2,50,3,0,377,49,3,375,18.6,335,28.8,505,53.5,535,72.6,4000.8
78,72,50,48,43,408,58.9,3,445,42.2,335,28.8,520,58.6,455,42.1,4872
92,94,67,0,0,377,49,2,400,26,305,20.6,620,86.1,535,72.6,4874
95,60,66,0,0,315,30.2,2,310,6.2,415,55.1,370,13.9,510,63.7,4269
87,72,65,0,0,377,49,2,370,17.3,395,48.3,400,20.4,570,82.9,4488
90,72,67,0,0,346,39.3,2,310,6.2,385,44.9,300,4.5,560,80.2,4322
72,69,59,0,0,285,22.4,2,375,18.6,425,58.5,150,0.1,430,32.6,3825
85.5,62,59,0,0,346,39.3,3,335,9.9,285,16.1,415,24.3,430,32.6,4209.5
95,89.8,85,48,29,623,97.4,4,435,38.3,535,87.8,415,24.3,700,98.8,6549.2
77,69,58,0,0,315,30.2,2,400,26,125,0.9,560,71.4,535,72.6,4131
95,83.3,70,0,0,377,49,3,370,17.3,445,65.1,520,58.6,605,90.3,5091.7
87,71,75,5,0,531,88.6,3,425,34.6,355,34.9,560,71.4,700,98.8,5253
83.8,77.2,72,0,0,315,30.2,3,360,14.9,355,34.9,620,86.1,475,50,4762
90.6,72,75,5,0,438,67.9,3,435,38.3,415,55.1,340,8.9,570,82.9,4921.4
77.9,74,75,16,15,377,49,2,505,65.4,445,65.1,505,53.5,595,88.5,5108.1
76,61,63,0,0,346,39.3,2,640,95.8,365,38.1,550,68.4,525,69.1,4586
95,66,78,8,0,315,30.2,2,410,29.3,275,14.1,490,48.3,325,6.7,4398
82,75,65,0,0,377,49,3,340,10.8,355,34.9,430,28.6,525,69.1,4565
92,70,72,50,29,285,22.4,2,630,94.9,475,74.1,665,93,595,88.5,5827
93,97.5,65,0,0,315,30.2,2,410,29.3,315,23.2,520,58.6,385,18.4,4604.5
82.5,79.4,80,11,0,408,58.9,3,445,42.2,415,55.1,620,86.1,640,95.1,5344.1
86,78,69,0,0,254,15.7,3,540,77.1,305,20.6,415,24.3,615,91.9,4766
72,71,62,0,0,315,30.2,1,290,4.2,145,1.4,165,0.2,370,14.7,3310
95,79,71,5,0,408,58.9,3,370,17.3,485,76.8,590,79.6,570,82.9,5213
93.1,80.7,77,0,0,469,76.2,3,485,57.8,395,48.3,550,68.4,475,50,5171.2
84,76,70,0,0,315,30.2,3,400,26,415,55.1,575,75.7,490,56,4805
89.3,73,80,43,0,408,58.9,3,455,46.1,465,71.2,560,71.4,665,97.1,5660.7
84,65,56,0,0,408,58.9,2,410,29.3,335,28.8,475,43.1,500,59.9,4333
86,60,64,0,0,469,76.2,3,410,29.3,315,23.2,285,3.4,525,69.1,4434
85,57,50,0,0,408,58.9,2,375,18.6,415,55.1,385,16.9,535,72.6,3756
84,70,63,0,0,408,58.9,0,340,10.8,345,31.8,370,13.9,465,46,3881
80,78,68,3,0,315,30.2,3,385,21.4,335,28.8,325,7,475,50,4436
87.6,82,72,3,0,408,58.9,3,445,42.2,365,38.1,560,71.4,430,32.6,4949.4
75,68,70,0,0,377,49,1,420,32.8,355,34.9,505,53.5,580,85.3,4334
51,61,61,0,-2,-2,0,-2,-2,0,-2,0,285,3.4,335,8.1,1793
95,85,75,0,15,315,30.2,3,445,42.2,405,51.7,445,33.2,570,82.9,5150
85,78.8,64,3,0,377,49,2,395,24.4,365,38.1,400,20.4,440,36.3,4414.2
91.2,75,70,48,15,377,49,2,510,67.2,335,28.8,665,93,665,97.1,5604.8
68.84,75,52,0,0,223,10.5,3,350,12.7,265,12.2,210,0.7,535,72.6,3885.56
81.7,87.6,81,25,29,377,49,3,605,91.7,535,87.8,590,79.6,395,21.2,5780.7
93.1,84.5,79,16,0,562,92.7,4,450,44.1,445,65.1,475,43.1,615,91.9,5720.4
82,74,75,29,15,377,49,3,510,67.2,375,41.5,490,48.3,605,90.3,5372
70,70,65,0,0,469,76.2,3,425,34.6,365,38.1,445,33.2,490,56,4579
87,82,76,0,15,315,30.2,2,455,46.1,455,68.2,460,38,595,88.5,4980
75,60,61,0,0,254,15.7,3,375,18.6,475,74.1,370,13.9,455,42.1,4233
75,67.2,62,0,0,315,30.2,3,510,67.2,425,58.5,430,28.6,560,80.2,4617.8
84,62,67,5,15,500,83.1,2,630,94.9,455,68.2,725,97.7,570,82.9,5337
80.1,82.3,72,18,15,377,49,3,480,55.9,475,74.1,520,58.6,510,63.7,5308.6
60,60,60,3,0,162,4.1,1,300,5.1,195,3.9,235,1.2,350,10.6,3069
74.4,56.7,50,3,-2,-2,0,-2,-2,0,-2,0,355,11.2,420,29.1,1597.9
81.7,68.5,62,16,0,346,39.3,1,530,74,365,38.1,340,8.9,455,42.1,4269.8
65,64,64,3,0,469,76.2,3,290,4.2,275,14.1,370,13.9,440,36.3,4148
80,70,69,0,0,285,22.4,3,375,18.6,355,34.9,270,2.5,510,63.7,4306
90,76,78,27,0,500,83.1,3,680,98.3,495,79.4,725,97.7,510,63.7,5889
80,65,52,0,0,192,6.6,3,335,9.9,315,23.2,460,38,405,24.2,4020
80,57,50,0,0,377,49,2,300,5.1,345,31.8,500,51.7,560,80.2,4125
88.4,63.4,63,0,0,377,49,1,400,26,335,28.8,535,63.6,325,6.7,4085.2
80.7,71.3,58,3,0,469,76.2,2,470,52,395,48.3,300,4.5,490,56,4401
95,92.6,89,78,15,408,58.9,3,605,91.7,615,96.8,750,98.7,630,93.9,6874.4
84,84,65,0,0,346,39.3,3,400,26,325,25.9,325,7,580,85.3,4613
88,83,66,3,0,438,67.9,2,480,55.9,315,23.2,605,83.1,570,82.9,4928
68,72,70,50,0,315,30.2,3,460,48,465,71.2,460,38,525,69.1,5105
78,70,67,0,0,438,67.9,1,335,9.9,375,41.5,195,0.5,255,1.4,3713
72,76.4,71,14,0,315,30.2,3,495,61.7,415,55.1,695,95.9,405,24.2,4965.6
76,77,57,3,0,346,39.3,0,400,26,-2,0,325,7,385,18.4,3371
81,70,50,0,15,377,49,3,340,10.8,365,38.1,400,20.4,535,72.6,4051
75,70,65,0,0,377,49,3,565,83.9,375,41.5,560,71.4,605,90.3,4912
90,87.2,66,0,0,377,49,3,510,67.2,375,41.5,460,38,735,99.5,5185.8
90,72,74,24,15,377,49,3,460,48,425,58.5,520,58.6,510,63.7,5307
90,84,63,0,0,223,10.5,3,335,9.9,165,2.1,415,24.3,455,42.1,4266
77.9,82.6,73,0,0,408,58.9,3,385,21.4,335,28.8,460,38,580,85.3,4809.5
84,67,67,0,0,438,67.9,2,510,67.2,455,68.2,460,38,545,75.8,4730
72,74,74,51,29,469,76.2,3,510,67.2,595,95.4,490,48.3,535,72.6,5839
89,70,81,0,0,438,67.9,3,505,65.4,415,55.1,445,33.2,475,50,4978
84,82,81,48,43,438,67.9,3,445,42.2,545,89.4,665,93,595,88.5,6270
78,64,67,0,0,408,58.9,3,435,38.3,365,38.1,370,13.9,395,21.2,4394
89.3,69,69,0,0,223,10.5,3,420,32.8,385,44.9,300,4.5,490,56,4403.7
93.1,82.3,71,0,0,223,10.5,4,480,55.9,515,83.9,605,83.1,525,69.1,5285.6
91.2,82.8,84,17,15,408,58.9,3,555,81.4,535,87.8,605,83.1,615,91.9,5868
80.1,75,66,0,0,315,30.2,3,385,21.4,465,71.2,400,20.4,490,56,4584.9
91.2,90.4,81,72,29,654,98.6,3,485,57.8,645,98.3,665,93,665,97.1,6926.4
83.6,71.2,67,57,0,315,30.2,1,470,52,455,68.2,590,79.6,615,91.9,5134.2
80,80,50,0,0,408,58.9,2,420,32.8,235,7.7,285,3.4,570,82.9,4168
89,89,80,50,15,438,67.9,3,285,3.7,375,41.5,560,71.4,570,82.9,5675
80,78,57,3,0,223,10.5,1,400,26,305,20.6,475,43.1,350,10.6,3895
76,66,66,12,15,223,10.5,0,510,67.2,535,87.8,505,53.5,710,99.1,4598
64.6,63.2,70,0,0,377,49,3,485,57.8,375,41.5,310,5.4,580,85.3,4447.2
89.6,93.4,80,0,15,377,49,3,480,55.9,355,34.9,385,16.9,430,32.6,5069
98,66,60,0,0,623,97.4,3,350,12.7,335,28.8,340,8.9,370,14.7,4574
90,82,71,14,15,438,67.9,3,595,90.1,435,61.9,575,75.7,500,59.9,5531
75,75,68,3,0,223,10.5,2,370,17.3,355,34.9,535,63.6,560,80.2,4392
78,73,79,34,15,531,88.6,3,420,32.8,515,83.9,650,91.1,580,85.3,5747
87,67,73,34,29,438,67.9,3,505,65.4,475,74.1,520,58.6,465,46,5553
75.33,74.2,77,0,0,346,39.3,1,395,24.4,355,34.9,490,48.3,405,24.2,4209.77
70,70,70,84,29,562,92.7,3,455,46.1,575,93.4,430,28.6,525,69.1,5994
95,82.4,75,70,0,223,10.5,3,595,90.1,475,74.1,695,95.9,630,93.9,6059.6
90,77.6,64,0,0,346,39.3,1,410,29.3,405,51.7,460,38,370,14.7,4255.4
95,81.6,79,16,0,377,49,3,370,17.3,445,65.1,740,98.3,595,88.5,5511.4
68.4,81.4,81,0,15,500,83.1,3,435,38.3,475,74.1,520,58.6,535,72.6,5217.2
96,79,81,18,0,315,30.2,2,370,17.3,515,83.9,575,75.7,490,56,5091
75,75,64,0,0,223,10.5,3,505,65.4,405,51.7,235,1.2,580,85.3,4414
72.96,64,68,3,0,285,22.4,1,460,48,355,34.9,460,38,535,72.6,4146.64
90,78.8,71,40,15,438,67.9,1,580,87.3,375,41.5,695,95.9,605,90.3,5526.2
85,75,75,50,15,408,58.9,3,460,48,405,51.7,400,20.4,510,63.7,5423
85.5,66.8,71,0,0,346,39.3,3,505,65.4,375,41.5,415,24.3,535,72.6,4725.7
81,75,50,3,0,377,49,1,505,65.4,335,28.8,505,53.5,535,72.6,4318
84,64,65,3,0,377,49,2,385,21.4,375,41.5,575,75.7,395,21.2,4411
95,73,67,3,15,346,39.3,3,510,67.2,475,74.1,575,75.7,615,91.9,5338
76,57.4,50,0,0,192,6.6,0,360,14.9,325,25.9,180,0.3,490,56,2747.6
88,78,68,5,0,192,6.6,3,590,89.2,395,48.3,385,16.9,525,69.1,4778
85,70,56,0,0,192,6.6,3,410,29.3,125,0.9,490,48.3,475,50,4131
89.4,79,84,48,0,408,58.9,4,590,89.2,525,85.9,650,91.1,595,88.5,6191.6
68,70,60,0,0,500,83.1,2,555,81.4,475,74.1,505,53.5,490,56,4667
66,57,60,0,0,438,67.9,3,540,77.1,335,28.8,135,0.1,440,36.3,4075
75,59,65,0,0,-1,0,2,495,61.7,505,81.7,355,11.2,430,32.6,3935
85,70,75,0,0,377,49,2,495,61.7,465,71.2,695,95.9,545,75.8,5007
87.4,81.4,66,0,0,315,30.2,2,570,85.1,455,68.2,710,96.9,675,97.7,5198.2
78,65.2,75,14,0,346,39.3,3,385,21.4,505,81.7,475,43.1,500,59.9,4840.8
90,72.3,65,3,0,346,39.3,3,395,24.4,385,44.9,650,91.1,335,8.1,4723.7
60,58,60,0,0,531,88.6,3,425,34.6,375,41.5,300,4.5,605,90.3,4378
74,56.6,74,0,0,377,49,3,510,67.2,325,25.9,575,75.7,630,93.9,4798.4
71,60,61,0,0,223,10.5,3,300,5.1,375,41.5,100,0,465,46,3731
89.3,76.4,83,31,15,531,88.6,3,540,77.1,545,89.4,650,91.1,580,85.3,6038.3
95,94,81,13,0,438,67.9,3,615,93.1,425,58.5,725,97.7,685,98.2,5975
89.3,73,68,31,15,377,49,4,555,81.4,485,76.8,710,96.9,675,97.7,6008.7
96,73,75,34,0,377,49,3,425,34.6,345,31.8,240,1.3,545,75.8,4974
94,70,62,3,0,438,67.9,1,420,32.8,325,25.9,475,43.1,510,63.7,4409
56.4,52,50,0,0,254,15.7,0,340,10.8,235,7.7,355,11.2,325,6.7,2934.6
90,78,70,0,0,315,30.2,3,375,18.6,305,20.6,240,1.3,455,42.1,4372
91,70,68,16,15,377,49,2,470,52,405,51.7,445,33.2,570,82.9,4967
84,78.6,50,3,0,346,39.3,1,420,32.8,345,31.8,650,91.1,605,90.3,4036.4
85,70,57,0,0,377,49,3,420,32.8,375,41.5,430,28.6,370,14.7,4420
85.4,62.8,68,0,0,346,39.3,3,545,78.6,355,34.9,475,43.1,535,72.6,4741.8
86,87,47,10,0,315,30.2,3,530,74,355,34.9,740,98.3,605,90.3,5155
80,72,72,23,0,346,39.3,2,520,70.7,445,65.1,560,71.4,510,63.7,4964
78,75,60,3,0,346,39.3,3,435,38.3,335,28.8,240,1.3,475,50,4315
80,59,53,3,0,408,58.9,2,460,48,255,10.6,475,43.1,595,88.5,4308
86,77,67,20,0,592,95.5,4,400,26,445,65.1,550,68.4,535,72.6,5492
74,70,63,3,0,438,67.9,2,385,21.4,415,55.1,325,7,525,69.1,4338
68,58,70,0,0,346,39.3,3,510,67.2,435,61.9,460,38,525,69.1,4580
98,68,50,3,0,192,6.6,0,350,12.7,295,18.3,300,4.5,490,56,3148
75,81,66,3,0,438,67.9,0,495,61.7,185,3.2,620,86.1,500,59.9,4263
80,75,66,0,0,285,22.4,2,395,24.4,315,23.2,490,48.3,525,69.1,4359
88,84,78,11,0,285,22.4,0,410,29.3,375,41.5,535,63.6,405,24.2,4359
92,62,62,3,0,531,88.6,3,460,48,235,7.7,325,7,395,21.2,4457
70.4,74.4,50,3,0,223,10.5,2,470,52,365,38.1,475,43.1,385,18.4,3608.2
98,60,64,3,0,223,10.5,3,225,0.9,355,34.9,270,2.5,350,10.6,3988
92,82,75,27,29,531,88.6,2,455,46.1,505,81.7,650,91.1,615,91.9,5861
78,83,60,0,0,377,49,3,470,52,345,31.8,400,20.4,595,88.5,4716
85,77.2,78,0,15,438,67.9,3,360,14.9,425,58.5,520,58.6,545,75.8,5124.8
87,88,50,3,0,315,30.2,2,375,18.6,175,2.6,180,0.3,440,36.3,3447
90,80,80,28,15,346,39.3,3,520,70.7,425,58.5,550,68.4,665,97.1,5683
70,87,62,0,0,377,49,2,350,12.7,305,20.6,255,1.8,525,69.1,4143
91,84,70,0,29,592,95.5,3,540,77.1,455,68.2,460,38,580,85.3,5633
86,61,60,3,0,469,76.2,2,395,24.4,365,38.1,370,13.9,535,72.6,4384
82.5,76.2,72.3,0,15,408,58.9,3,445,42.2,415,55.1,545,66.8,525,69.1,5092
90,83,80,14,15,377,49,3,420,32.8,395,48.3,475,43.1,580,85.3,5325
96,72,76,0,0,438,67.9,3,420,32.8,425,58.5,310,5.4,465,46,4794
85.5,80,70,48,0,346,39.3,2,460,48,365,38.1,680,94.6,595,88.5,5357.5
88,67.5,70,0,0,315,30.2,3,360,14.9,385,44.9,385,16.9,475,50,4489.5
69,65,57,5,0,377,49,2,340,10.8,385,44.9,460,38,510,63.7,4196
80,59,50,3,0,408,58.9,3,530,74,175,2.6,535,63.6,370,14.7,4286
84,73,64,0,0,346,39.3,0,335,9.9,345,31.8,255,1.8,430,32.6,3700
86,72,65,-2,-2,408,58.9,-2,540,77.1,465,71.2,560,71.4,605,90.3,4189
90,89.4,50,50,0,500,83.1,3,555,81.4,465,71.2,505,53.5,465,46,5094.6
62,50,45,0,0,315,30.2,2,385,21.4,125,0.9,325,7,525,69.1,3448
90,75,70,0,0,469,76.2,1,410,29.3,385,44.9,430,28.6,475,50,4464
89,98.98,71,0,0,346,39.3,2,400,26,405,51.7,385,16.9,475,50,4701.82
74,78,67,0,0,408,58.9,3,510,67.2,495,79.4,415,24.3,405,24.2,4744
89.3,79.05,80,48,0,285,22.4,4,510,67.2,435,61.9,560,71.4,525,69.1,5702.15
89,75.8,60,0,29,438,67.9,3,420,32.8,315,23.2,460,38,335,8.1,4792.2
95,91.8,80,66,43,469,76.2,3,510,67.2,705,99.6,695,95.9,570,82.9,6871.2
85,72,67,0,0,408,58.9,0,285,3.7,405,51.7,385,16.9,545,75.8,4044
66,63,56,0,0,408,58.9,2,325,8.3,305,20.6,415,24.3,430,32.6,3908
72,58,65,0,0,377,49,3,395,24.4,425,58.5,490,48.3,475,50,4457
88,68,65,48,0,346,39.3,3,350,12.7,385,44.9,415,24.3,570,82.9,5027
89,77,69,3,-2,-2,0,-2,-2,0,-2,0,285,3.4,360,12.5,2403
